Program_ID,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
1,prerank,Oxidative Phosphorylation,0.9181987254073699,3.0412044038921473,0.0,0.0,0.0,164/200,6.10%,ATP5MC3;COX7C;COX5B;ATP5PO;COX8A;COX7B;NDUFA4;MDH1;COX6B1;COX5A;COX6C;ATP5F1B;ATP5MC1;ATP5MC2;UQCRB;SLC25A3;UQCR10;LDHB;ATP5MG;ATP5PF;COX4I1;ATP5F1C;ATP5F1D;SLC25A4;UQCR11;NDUFB2;ATP5F1A;ATP5MF;UQCRH;ATP5PD;NDUFS6;UQCRFS1;UQCRQ;ATP5PB;MGST3;NDUFS8;NDUFB8;SLC25A5;NDUFA1;NDUFB7;CYCS;NDUFA6;NDUFB4;COX7A2;NDUFAB1;NDUFS7;NDUFB6;NDUFC1;MDH2;ECH1;NDUFA8;UQCRC1;COX6A1;NDUFB3;NDUFS2;CYC1;SLC25A6;VDAC1;NDUFA2;NDUFV2;ATP5F1E;ETFB;GPX4;ATP5ME;NDUFA7;NDUFB5;SDHB;NDUFS3;PDHA1;NDUFC2;TIMM8B;VDAC2;ECI1;UQCRC2;NDUFV1;SUCLG1;PRDX3;PHB2;NDUFA3;MRPS15;COX7A2L;CYB5R3;ETFA;NDUFB1;HADHB;VDAC3;ATP6V1F;IMMT;POLR2F;ACO2;MRPL34;SDHD;IDH2;ATP6V0E1;OXA1L;FH;SLC25A11;LDHA;MRPS12;TIMM13;MRPL15;GOT2;ACAA1;IDH3B;HADHA;ATP6V1G1;PDHB;MPC1;SDHC;ECHS1;ACAA2;TOMM22;ISCU;NDUFA5;HSD17B10;ACAT1;DLD;SDHA;GPI;NDUFS4;CS;DECR1;ATP1B1;IDH3G;ATP6V0B;NDUFS1;ATP6AP1;CYB5A;COX17;ATP6V0C;TIMM50;ATP6V1D;ACADM;MRPL35;MRPS11;NDUFA9;ATP6V1E1;TIMM9;AIFM1;GRPEL1;TIMM10;BCKDHA;BAX;MRPS22;FDX1;IDH3A;ACADVL;HCCS;MRPL11;SURF1;DLAT;ALAS1;HSPA9;MRPS30;MFN2;BDH2;TOMM70;LRPPRC;TIMM17A;PMPCA;NQO2;ISCA1;PHYH;AFG3L2
1,prerank,Myc Targets V1,0.8487014029338804,2.8476791197126152,0.0,0.0,0.0,138/199,8.12%,COX5A;RPS10;SLC25A3;RPS6;RPLP0;RPS3;RPS2;RPL18;RACK1;RPS5;RPL34;PPIA;NDUFAB1;RPL6;RPL14;CYC1;EEF1B2;VDAC1;HSPE1;PGK1;HSP90AB1;PRDX3;PHB2;NAP1L1;HSPD1;RPL22;VDAC3;C1QBP;SNRPD2;PSMB3;TUFM;CNBP;HNRNPA1;PCBP1;LDHA;PSMA2;MRPS18B;EIF4G2;SSBP1;GOT2;CCT3;SNRPD3;ERH;SSB;RAN;TXNL4A;LSM7;NPM1;HDDC2;NHP2;SNRPG;CCT4;SERBP1;UBE2L3;AIMP2;COPS5;CCT5;APEX1;XRCC6;CCT7;NME1;PSMA7;PSMD8;LSM2;YWHAE;PSMA6;VBP1;PSMA4;ABCE1;SNRPB2;PSMA1;HDGF;SET;EIF1AX;POLD2;PSMD7;EIF3D;CDK4;PTGES3;GLO1;PA2G4;EPRS1;RSL1D1;IMPDH2;PRDX4;DUT;HDAC2;SRM;EIF4H;PSMB2;PPM1G;PRPF31;RANBP1;HNRNPA2B1;EIF2S2;CCT2;PSMC6;ACP1;YWHAQ;RUVBL2;PSMC4;FBL;EXOSC7;SF3A1;SNRPD1;SNRPA;KARS1;U2AF1;CANX;TOMM70;TRIM28;CBX3;KPNB1;NCBP2;DEK;RNPS1;NOP16;GSPT1;PSMD1;HNRNPD;STARD7;TCP1;CSTF2;SNRPA1;EIF4A1;MRPL9;PABPC1;DDX18;ILF2;HNRNPA3;EIF4E;CLNS1A;MRPL23;EIF2S1;ETF1;SRSF2;PSMD3;PABPC4
1,prerank,Fatty Acid Metabolism,0.7451637339082487,2.4226896672609444,0.0,0.0,0.0,71/157,7.06%,MDH1;MIF;MDH2;ECH1;ENO3;PCBD1;PSME1;PDHA1;ECI1;ALDOA;SUCLG1;PRDX6;HADHB;ACO2;SDHD;ACOT2;FH;LDHA;ACAA1;IDH3B;GRHPR;PDHB;HSP90AA1;SDHC;ERP29;ECHS1;ACAA2;UROD;HSD17B10;DLD;SDHA;APEX1;DECR1;ECI2;IDH3G;G0S2;OSTC;GSTZ1;HADH;ACADM;GLUL;HSDL2;CRAT;UROS;GPD1;HSPH1;ALDH9A1;SMS;NSDHL;SERINC1;ACOT8;NTHL1;UBE2L6;ACADVL;HCCS;GABARAPL1;PTS;REEP6;CRYZ;HMGCL;ADSL;ALDH3A2;CYP1A1;ALAD;GCDH;BLVRA;DLST;DHCR24;YWHAH;MLYCD;CPT2
1,prerank,Adipogenesis,0.7022264866333874,2.3498651817786342,0.0,0.0,0.0,92/200,8.39%,CHCHD10;ATP5PO;COX8A;COX7B;UQCR10;UQCR11;UQCRQ;MGST3;NDUFB7;NDUFAB1;MDH2;ECH1;UQCRC1;COX6A1;CYC1;ETFB;GPX4;SDHB;NDUFS3;APOE;DDT;ALDOA;SUCLG1;PRDX3;CD151;IMMT;ACO2;SOD1;REEP5;CAVIN1;GHITM;MRPL15;APLP2;UBC;SDHC;ECHS1;MTCH2;ACAA2;G3BP2;NDUFA5;DLD;HSPB8;SCP2;CS;DECR1;IDH3G;VEGFB;TALDO1;HADH;ACADM;AK2;SSPN;PLIN2;AIFM1;PEMT;CRAT;GRPEL1;PGM1;BCKDHA;DNAJC15;SAMM50;IDH3A;DLAT;COQ3;QDPR;COL4A1;ARAF;CAT;RIOK3;ALDH2;COQ9;REEP6;RAB34;GPX3;PTCD3;PREB;PHYH;SULT1A1;SLC25A1;JAGN1;DHRS7;YWHAG;CPT2;DHCR7;DGAT1;DBT;NKIRAS1;ACADS;TST;FAH;ESRRA;RTN3
1,prerank,Reactive Oxygen Species Pathway,0.805720419157179,2.2231373338364686,0.0,0.0,0.0,25/49,6.50%,PRDX2;NDUFA6;NDUFB4;NDUFS2;LAMTOR5;GPX4;PFKP;PRDX6;PDLIM1;SOD1;ATOX1;TXN;PRDX1;GLRX;SOD2;PTPA;PRDX4;MGST1;GLRX2;HMOX2;CAT;EGLN2;STK25;GPX3;PRNP
2,prerank,UV Response Dn,0.7599900250005295,2.0388411341899295,0.0,0.0,0.0,71/144,9.45%,INPP4B;ATXN1;CELF2;DLC1;MAGI2;PTPRM;PDLIM5;NRP1;PLCB4;LTBP1;RBPMS;IGF1R;SIPA1L1;PRKCA;BCKDHB;CDC42BPA;BMPR1A;PRKCE;GRK5;DLG1;SCAF8;NIPBL;NFIB;TGFBR3;MAP2K5;CDK13;NFKB1;SYNE1;PTPN21;ITGB3;DYRK1A;RASA2;CAP2;NEK7;ADGRL2;TOGARAM1;AKT3;FHL2;ATRN;ADD3;ICA1;ATP2B4;ATP2C1;ZMIZ1;FYN;MMP16;PTEN;WDR37;APBB2;PIK3R3;ACVR2A;NR3C1;TENT4A;TGFBR2;SMAD3;SPOP;PRDM2;MAPK14;SFMBT1;ABCC1;ARHGEF9;ATRX;PEX14;TJP1;ANXA4;NOTCH2;SCN8A;PHF3;CDON;DDAH1;KALRN
2,prerank,Mitotic Spindle,0.5972213803685954,1.6470727839481436,0.0,0.0025557895733251297,0.012,63/199,8.92%,PALLD;SORBS2;RASAL2;PDLIM5;TRIO;AKAP13;NF1;ARHGEF3;SSH2;CDC42BPA;SOS1;OPHN1;RICTOR;DST;CLASP1;ARFGEF1;DLG1;MYO1E;MID1;FGD6;ARHGAP10;CEP192;ARHGEF11;RASA2;ITSN1;ABL1;DOCK4;TLK1;RANBP9;RABGAP1;FGD4;RASA1;ALMS1;ARHGAP5;ARHGEF7;TUBGCP3;RAPGEF6;KIFAP3;ARHGEF12;LATS1;RAB3GAP1;PKD2;PCM1;ABI1;APC;ARHGAP29;CD2AP;MYO9B;KIF1B;ALS2;FLNB;NIN;MARK4;CDK5RAP2;EPB41;ABR;CCDC88A;NOTCH2;STK38L;CNTRL;TSC1;MYH9;ACTN4
2,prerank,Hedgehog Signaling,0.6363120115081098,1.421822965154359,0.03851640513552068,0.0701422249568119,0.37,11/36,11.12%,NRP1;NF1;CDK6;OPHN1;RASA1;CELSR1;VEGFA;PTCH1;MYH9;HEY2;UNC5C
2,prerank,Wnt-beta Catenin Signaling,0.5538975412036781,1.279655636617951,0.12394366197183099,0.2874198357668552,0.899,12/42,11.40%,WNT5B;NUMB;SKP2;PPARD;NCOR2;PTCH1;MAML1;RBPJ;ADAM17;HEY2;CUL1;LEF1
2,prerank,TGF-beta Signaling,0.5200031582147618,1.2524712448326343,0.1323529411764706,0.30081643278036774,0.946,18/54,8.66%,BMPR1A;BMPR2;TRIM33;WWTR1;MAP3K7;TGFBR1;SMURF1;ACVR1;APC;SMAD3;HIPK2;SMURF2;SMAD6;SMAD1;TJP1;NCOR2;PPM1A;ARID4B
