Program_ID,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
1,gs_ind_0,downregulated_genes,115/2170,4.1643967758216994e-26,1.24931903274651e-25,15.474920943809293,904.3642991399204,CD81;SNHG29;ATP5PB;ANAPC11;PPIA;MRPS6;UQCRFS1;MYL6;PARK7;CRIP2;PKM;TIMM8B;ECH1;EEF1A1;MDH2;NDUFA3;PGAM1;FTH1;IDH2;COX6B1;MTCH1;UQCR11;COX7A2L;RAB5IF;NDUFB3;NDUFS5;NDUFS6;MRPL34;UQCRB;TMEM14C;PRDX6;SLC25A4;NDUFA12;NDUFB6;MRPS12;NDUFC2;ETFB;NDUFA1;PHPT1;NDUFA6;PPP1R1A;COX4I1;LDHA;ATP5MC1;SMDT1;EDF1;NDUFB8;PDHA1;FABP3;CYCS;DDT;NDUFA13;COX6A1;ATP5ME;PNKD;CNBP;LAMTOR5;SNRPD2;OAZ1;HINT1;SOD1;LINC00881;FIS1;EIF3M;RACK1;NKX2-5;DBI;CD63;EEF1B2;MRPS36;PSMB5;ATP6V0E1;CHCHD1;NDUFAB1;TPI1;MRPS15;MB;NPC2;BTF3;PEBP1;NDUFA7;SLC25A6;DKK3;PGK1;COX7C;PSMA2;COX5A;CIAO2B;NDUFB1;HADHB;RTL8A;NME2;EMP2;HSPE1;EEF1G;MRPS24;ACO2;NAXE;MRPS21;NDUFA2;CKMT2;BRI3;TMEM258;SDHB;ACOT13;RBX1;NDUFS2;NDUFA4;SNHG32;CKM;TPT1;UFC1;VDAC1;NDUFB11;GHITM
2,gs_ind_0,upregulated_genes,91/2075,0.006302136344621528,0.018906409033864587,1.528076847536915,7.742561542157986,RBMS3;ANKRD36;FREM1;COL4A5;ZDHHC14;TENM4;LHFPL6;FRY;SOBP;SNHG14;TTTY10;ERC2;PEAK1;EXOC2;SUPT3H;NAV2;KCNH7;CLASP2;MACF1;DLEU2;CACNA2D1;TTC28;RABGAP1L;RAD51B;HDAC9;MAGI1;ABHD18;GLCCI1;BABAM2;CADPS;METTL25;TSPAN5;MLLT3;TSC22D2;SOX6;WDPCP;NBEA;LINC01473;BBOX1-AS1;DOP1A;RUNX2;GAB1;EXOC6B;PARD3B;EXT1;RANBP17;CLASP1;PRICKLE1;KLF12;AFF3;GMDS-DT;KCNQ5;CADM1;INPP4B;SLC16A1-AS1;NCKAP5;TVP23C;KIF13A;NR6A1;HERC4;PBX3;AKAP13;ZNF780B;MAGI2;ZC3H12B;MBD5;NAALADL2;RICTOR;CPEB3;VPS8;ZNF704;RFX7;TBCK;PPP1R9A;DLG2;HDAC2-AS2;DCLK2;RGL1;SLC44A5;MIR99AHG;SHROOM3;DST;SAMD12;NCOA2;TANC2;DENND5B;CHSY3;FBXL7;TNIK;PLCB4;PRKCA
4,gs_ind_0,downregulated_genes,53/2170,1.1637403802348462e-08,3.491221140704539e-08,5.487963710930218,100.25983656900996,GLO1;SNHG8;TPGS1;FTL;SEPHS2;MYC;ATG101;LRTM1;CSRNP1;SNRPB;CNBP;SNHG1;SERPINB8;LONRF3;KAZN-AS1;CDC42EP1;TGIF1;PVT1;ZFAS1;GADD45B;BIRC3;CEBPB;GGNBP2;KANK3;PSMA7;PRKRA;UBE2L3;TST;RSL1D1;RHOC;ATP6V0B;EIF4A1;CEBPG;JAGN1;APOD;TWIST2;RNF114;SNHG7;RNPS1;EXOSC4;ELF4;PIM3;CLMN;ITPKC;IL6R;YRDC;CDKN1A;DDX21;PTBP1;DNAJC25;MIR22HG;MDM2;CTU1
8,gs_ind_0,upregulated_genes,42/2075,0.00011264734502147465,0.000337942035064424,2.902392982066515,26.386375727796658,PTPRT;FAT3;ITGA2B;LINC01208;ULK4;SETBP1;NKAIN3;SEZ6L;HAAO;SLC4A4;KCNMB2-AS1;ZNF385D;KHDRBS2;RHBDL2;TENM4;LINC01479;MGLL;RFLNA;LINC02827;P2RY14;ESYT3;DNAH12;TTTY10;SAMMSON;ERC2;ADAMTS3;LINC00640;STPG4;KIAA1328;MAPK10;SLC9B1;COL19A1;GLIPR1L2;SPANXA2-OT1;GRIA3;DOK5;DENND5B;TCF4;MYO3B;FLACC1;PROX1-AS1;SYNPR
9,gs_ind_0,downregulated_genes,48/2170,0.011392819114401516,0.03417845734320455,1.7646554214725425,7.896430712532783,AQP3;RHOB;TIMP1;SRM;DDT;P4HB;PDE2A;SELENBP1;TMBIM6;KCNK15-AS1;MRPS6;SDF4;MYL6;ENO1;RABAC1;SERPING1;SLC11A1;GON7;TOMM6;AP2S1;PSAP;CTSD;S100A10;VKORC1;DAD1;APOL2;RHOC;RHOA;LINC00482;CD63;IL1R1;GPX3;TCN2;JOSD2;PRDX1;PLD3;PPA1;EDF1;HM13;BLVRB;CD40;TPT1;RCN1;MYDGF;ADGRD1-AS1;GJA4;HLA-C;ABCB6
11,gs_ind_0,downregulated_genes,46/2170,0.004084219625692097,0.012252658877076291,1.9946811014356318,10.97199194173948,CDC42EP2;CHPF;CD81;NDUFA13;ATP6AP1;CLPTM1L;SAMSN1;NCSTN;LINC01807;SDF4;RABAC1;SLC11A1;PVT1;DRAM1;TMED10;CD59;P4HA2;SSR2;VKORC1;LAMP1;LMAN2;GRN;CD63;PGRMC1;OSTC;PLD3;TMEM258;TMEM59;LMAN1;SPCS3;IL13RA1;RPN2;CALR;LPAR5;NPC2;P3H4;FOXO3B;PPIB;GALNTL6;RCN1;MYDGF;EMC7;C1GALT1C1;MCFD2;TMED9;CTSL
15,gs_ind_0,downregulated_genes,39/2170,0.014003303337996554,0.04200991001398967,1.8554150003146759,7.919768468503579,ALG3;TIMP1;RHOU;PDE1B;CFD;SEPHS2;FTL;TXNDC11;SERPINB8;IP6K3;RABAC1;TOMM6;ANXA5;SELENOS;NAPA;SAR1B;FIS1;LSS;PCK2;DAD1;ATP6V0B;KCNK1;PRMT5;MLXIPL;MTHFD2;TCF15;SLC1A5;PRDX1;LMAN1;RGMA;EDF1;RGCC;HM13;SLC45A1;SOX18;MON1B;CST3;SEC61B;SPARCL1
19,gs_ind_0,downregulated_genes,74/2170,1.5361553326885298e-09,4.60846599806559e-09,4.173888453545024,84.70482165105155,NGF;CYCS;CLIC1;MYC;FTL;COX6A1;RHOD;CCT5;LRRC59;RBM42;CNBP;NQO1;CIAO2B;SNHG1;CARD6;GSR;OSGIN1;TMEM14C;ENO1;TOMM6;SLC25A4;HINT1;TXN;EMG1;ZFAS1;SOD1;NFKBIB;CNIH4;BNIP3;PHPT1;RHOC;ATP6V0B;CD63;NDUFA6;EIF4A1;PRMT5;FTH1;BTG3;HTATIP2;RNF114;SNHG7;IL15RA;LDHA;ETFRF1;MAFG;MRPS15;TKT;COX17;PRDX1;TYMS;TMEM59;GCLM;GLA;RAB5IF;EDF1;MPDU1;STRAP;RPN2;SET;RBX1;DNER;TRIM16L;CDKN1A;GSTO1;PSMC5;MYDGF;EMC7;POMP;MIR22HG;TMED9;MDM2;SEC61B;URM1;ABCB6
22,gs_ind_0,upregulated_genes,35/2075,0.00014385763463999705,0.0004315729039199912,3.262446331355273,28.861839576487178,C4BPA;KALRN;CNBD1;LINC00861;SAMD12-AS1;CFAP221;MAGI1;ROBO2;ATP13A5;SETBP1;NXNL1;CLSTN2;KCNMB2-AS1;CADPS;GABRB1;MLLT3;MIR99AHG;PIK3R6;LINC02008;XAF1;SHROOM3;CT69;SLC6A1;PROM1;NAALADL2-AS2;GLIPR1L2;KCNN3;RERGL;PPP2R2B;MEF2C-AS1;CPEB2-DT;RUNX2;LINC00504;CCDC63;RNF217-AS1
25,gs_ind_0,upregulated_genes,31/2075,0.00515779257925725,0.015473377737771752,2.2882333594758015,12.052689350067318,PCDH15;GRID2;CNTN4;EYS;ZEB1-AS1;DRAIC;CSMD3;ADAM18;PLCZ1;SLC4A4;ZNF385C;LINC01950;LINC01500;VAT1L;MIR4422HG;SAMMSON;LRP1B;DCC;PROM1;AQP9;NRG1;LINC02343;BEGAIN;LINC00377;DIO2-AS1;SHANK2;MYO3B;NRK;LINC02755;LINC00578;CD74
26,gs_ind_0,downregulated_genes,74/2170,2.1255258559371818e-11,6.376577567811545e-11,5.421125155682752,133.22098904408483,AQP3;CCNG1;SNHG8;GLO1;NIP7;MYC;FTL;ATG101;CSRNP1;SNRPB;RBM42;CNBP;TAGLN2;SAT1;SNHG1;CLCF1;LONRF3;TMEM14C;ENO1;CDC42EP1;PLEKHF1;TXN;DGUOK;ZFAS1;GATA2;KCNK12;ADRB1;CEBPB;PRKRA;KANK3;PSMA7;PFDN2;SRSF8;MYL12B;CNIH4;RSL1D1;PHPT1;RHOC;SLC39A1;ATP6V0B;CD63;EIF4A1;KLF10;CEBPG;PGRMC1;EIF3I;RNF114;SNHG7;SHISA3;FES;IL15RA;PRR13;RNPS1;SLC1A5;KCMF1;PIM3;TYMS;LMAN1;XBP1;EDF1;IL6R;STRAP;YRDC;CDKN1A;SNHG32;BTF3;SNHG15;ALOX5;COPS3;MIR22HG;MDM2;PSMA5;FABP5;GNB2
28,gs_ind_0,downregulated_genes,42/2170,0.005746607727392924,0.017239823182178773,1.9991463128161937,10.313886820999983,POLQ;PSMC3;H19;ID1;DDX39A;TUBB4B;PPIA;APCDD1;ECT2;HNRNPUL1;PTMA;POLA2;TACC1;FANCI;TUBA1B;LMNB1;HNRNPF;PKM;CCND3;BRCA2;SYNE2;SPC24;GMNN;NCAPG2;PXMP2;BTG3;ANP32B;SNRPD1;RACGAP1;MTHFD2;LMNB2;LRR1;TYMS;HAUS8;CENPK;RGCC;DCLK1;SMC1A;ADCY3;SSRP1;HNRNPAB;MANEA
29,gs_ind_0,upregulated_genes,29/2075,0.0004982133976294623,0.0014946401928883869,3.2752067072151427,24.906250659034672,SYT17;CEACAM1;A2ML1-AS1;SLC37A1;ATF7IP2;COL21A1;PODXL2;PLCZ1;ZNF536;FRY-AS1;LINC02188;GSG1L;ZBTB7C;CNTNAP2;RORA;GPC3;LRP1B;TMPRSS9;DENND6A-AS1;LINC02160;CCDC62;STPG4;RXFP2;FSIP1;LINC00243;MALRD1;HHAT;SHANK2;OPRM1
30,gs_ind_0,downregulated_genes,54/2170,0.0005020082742139649,0.0015060248226418946,2.2457338741700217,17.060602095265576,AQP3;TIMP1;PSMB2;CLIC1;MYC;PSMC3;FTL;PSMA2;EGF;DAP3;CD276;PSMD1;NQO1;SERPINB8;TMEM104;PSMC2;GSR;PLEKHM1;LOXL1;OSGIN1;KCNB1;TXN;CRLF1;SLC22A1;SOD1;MIDN;CEBPB;CTSD;PSMA7;ABHD3;PSMA6;MAN1A1;HTATIP2;GPX3;PSMB5;ATP6V0E1;ABHD4;MAFG;SLC1A5;ISG20;PRDX1;GCLM;GLA;MPDU1;IL6R;BLVRB;ADAMTS1;CDKN1A;GPRC5A;GSTO1;PIGH;PSMA5;DUSP1;ABCB6
32,gs_ind_0,downregulated_genes,57/2170,0.00010137042741322836,0.0003041112822396851,2.4793785979023735,22.802173430696328,AQP3;SNHG8;VEZF1;FTL;SEPHS2;ZNF195;TNFRSF10B;DDX39A;ATP6AP1;ARF1;SAMSN1;ZNF543;PTMA;IP6K3;TSKU;KAZN;ZNF595;DRAM1;ETF1;CTSD;ANKRD11;GGNBP2;KANK3;PSMA7;DDIT4;LAMP1;EI24;TSC22D1;RSL1D1;PHPT1;RHOC;ID3;LINC00482;SYF2;ATP6V0B;TAF4B;EIF4A1;ZNF57;PLIN2;FTH1;DAPP1;SNHG7;PPAN;GPX3;SERPINE1;ATP6V0E1;NOCT;RNPS1;YRDC;CDKN1A;BZW1;FOXO3B;PTBP1;DNAJC25;MDM2;ABCF1;MT2A
34,gs_ind_0,downregulated_genes,66/2170,1.558328241518408e-07,4.6749847245552245e-07,3.5091920145377022,55.00476722210354,RHOB;ALG3;SNHG8;TOMM5;PSMB2;DDA1;PSMD7;PSMC3;DNAJC3;FTL;PSMA2;LRTM1;DDX39A;SNRPB;NQO1;SAT1;ARF1;SERPINB8;SNHG1;PSMC2;OSGIN1;TGIF1;TOMM6;TXN;ZFAS1;SOD1;ETF1;CEBPB;EIF4A3;CTSD;SEPTIN4;CCT8;PSMA7;PFDN2;GTPBP4;PSMA6;UBE2L3;DNAJB9;EIF4A1;APOD;ALOX5AP;NUDC;EIF3I;HTATIP2;MAP1LC3B;SNHG7;GPX3;PSMB5;SLC1A5;KATNBL1;MAFG;GCLM;GLA;CD40;BLVRB;YRDC;ZBTB43;BZW1;SNHG32;FOXO3B;MYDGF;POMP;PSMA5;URM1;TIMP4;CTU1
35,gs_ind_0,upregulated_genes,28/2075,0.0030602156880831398,0.00918064706424942,2.61019270584488,15.111110010855858,GFRA2;GRID2;NCKAP5-AS2;SATB1-AS1;UNC13C;EDIL3;CSMD3;PLCZ1;LINC01340;ST6GALNAC5;CNTD1;TMEM233;FAP;MIR4422HG;XAF1;OGN;KIRREL3;STPG4;NAALADL2-AS2;ESR1;TP63;FSTL4;LINC01794;AK5;SAMD9L;OPRM1;PIK3C2G;RASGEF1C
37,gs_ind_0,upregulated_genes,38/2075,0.0010754615256812247,0.0032263845770436742,2.463885480572597,16.8406705236015,GPM6A;ARRDC3-AS1;BCL2;TBCK;BACH2;TEX41;ZNF536;DPH6;IFNG-AS1;TNR;RIMS2;ZNF385D;DCLK2;NEK11;LINC01479;TMEM72-AS1;DLGAP1;LHFPL6;KCNS3;DOK6;DNAH12;PTPN7;SPRED2;SAMMSON;MIR4300HG;ESR1;PCNX2;KCNMB2;RXFP2;ENPP2;LINC00501;TENM3;OPCML;SHANK2;GLI3;LINC02755;MAGI2;GLIS1
40,gs_ind_0,upregulated_genes,45/2075,0.0006723652705606605,0.0020170958116819816,2.347403318898986,17.147097698863078,USP9Y;GNG12-AS1;TMSB15B-AS1;GRID2;EYS;RAD51B;A2ML1-AS1;UNC5D;AGMO;UNC13C;RFX7;CSMD3;GLCCI1;BABAM2;KCNMB2-AS1;GPR18;DIPK2A;HMGN1;STK38;CNTNAP2;LINC02069;LINC01500;P2RY14;SPRED2;CELF6;SAMMSON;ANKRD23;LRP1B;DCC;FLRT2;PROM1;NRG1;SRCIN1;NRXN3;LINC01191;BICC1;CCDC192;SLC9B1;KCNN3;LINC01915;PHF21B;BNIPL;SLC38A6;OVAAL;STX16
41,gs_ind_0,upregulated_genes,54/2075,0.008698110192557222,0.026094330577671666,1.7178059738409117,8.150387248290782,LSMEM1;FAM110B;DGKB;STIM2;EXT1;ITGA2B;RAD51B;PKD1L1;IL17D;MCF2;HDAC9;SPATA6L;GDAP1;KLF12;NEK5;FREM1;EXTL3-AS1;HYAL4;CSMD3;ADAM18;LINC01301;BAALC;SLC4A4;FGF13;GLCCI1;FGF9;RIMS2;CDH17;SACS;SOHLH2;FRY;MMP16;N4BP2L1;LINC01500;CREB5;MYH15;ADAMTS3;PLPPR1;KLHL13;TMEM71;PPP1R36;MID1;DIAPH3;PXDNL;GRIA3;CPED1;PBX3;PTN;NRK;AHR;LINC01393;GLI3;LINC01482;CPQ
46,gs_ind_0,upregulated_genes,51/2075,0.01388022086623108,0.04164066259869324,1.6714972357847142,7.149479099432954,PLA2R1;MCF2L2;CNNM2;TSBP1-AS1;MIR100HG;CSRP3-AS1;SMOC2;APCDD1L-DT;PPIP5K1;BRINP1;LINC01208;SATB1-AS1;GDAP1;LEPR;BTBD8;DRAIC;SETBP1;MBP;MDFIC;ZNF385D;RGS17;MLLT3;CCSER1;FAM117B;FGF14;RFLNA;ROR1-AS1;LINC02408;LINC00882;CADM1;ANKRD23;GOLGA8N;RORA;STAC;CEP112;C1QTNF7;COL22A1;KIRREL3;DENND6A-AS1;NRXN3;BBOX1-AS1;MAML3;LINC00501;MEF2C-AS1;SMIM15-AS1;EXOC6B;AK5;LINC00578;SORL1;MAGI2;GLIS1
