Program_ID,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
1,prerank,downregulated_genes,0.681129795569261,2.4050678768958655,0.0,0.0,0.0,164/366,12.06%,COX5A;RPL10;SLC25A4;ACTC1;RPLP0;PGAM2;GAPDH;HSPB7;NDUFB11;PRDX5;CKM;MDH2;SMDT1;HINT1;PEBP1;KRT8;PSMB6;DDT;ALDOA;PFN1;TRAPPC1;PRDX6;APRT;MRPL34;IDH2;ACOT2;TMSB10;APOBEC2;FIS1;LDHA;GTF3C6;RNF5;TSPO;EIF4EBP1;MIEN1;LAPTM4A;CISD3;PRDX1;IFITM3;SSR3;ARL2;GPX1;CST3;HSD17B10;VKORC1;PPP1R16A;G0S2;IGFBP4;HCFC1R1;RABAC1;MYH6;PLP2;S100A4;TESC;HINT2;ZNF576;TXNDC17;PLIN2;CTSL;ARF3;TMED1;SNAPC2;RNASEH2C;IMP3;SMIM1;ANAPC15;CHPF;GPD1;SEPHS2;CTSD;SCO2;MGST1;GLRX2;COQ10A;DUSP23;SNHG8;SHISA4;HMOX2;DCAF11;EEF1E1;MRPL11;B4GAT1;SMTNL2;MRPL49;IFITM2;FANCF;EPN3;AP5S1;TUBB;TUBA1B;NUDT8;RASD1;TINF2;TRIAP1;MIF4GD;GPX3;CCND3;ARPC1B;GCHFR;CALCOCO2;TUBB4B;BMP7;HSPA5;MIR210HG;MLX;ARMT1;CDK2AP2;ZNF664;PIFO;CNPY2;SLC10A3;TUBB2A;LINC01003;SERPINF1;TMEM60;INO80C;RIIAD1;PPP1R3G;S100A8;C1GALT1C1;GAS2L1;GALK1;FABP5;NAGS;FBXO6;DCUN1D3;SLC31A2;TWF2;SYS1;SLC39A1;SMIM15;FLJ20021;CDC42EP2;GFER;MTA1;PARS2;RPP40;DNAJB9;CPTP;PPP1R14A;FAM86B1;ETNPPL;SELENBP1;ZNF703;SYT13;ARL4D;CHAC2;HMGB3;TMEM115;TUBA3D;CHL1;ZNF816;SCN10A;TTC30A;DDTL;YDJC;MANSC1;CA14;MOG;PUSL1;CYB561D2;METTL18;RAB5C;COA7
1,prerank,p<0.05_genes,0.450983499901542,1.6143192810004672,0.0,0.0,0.0,134/428,7.71%,CHCHD10;COX5B;COX5A;COX4I1;SLC25A4;PGAM2;UQCRFS1;HSPB7;NDUFB9;NDUFB11;NDUFS8;PRDX5;NDUFA6;NDUFAB1;CKM;MDH2;SLC25A6;PGAM1;SMDT1;NDUFV2;HINT1;PEBP1;SNU13;PSMB6;PGK1;DDT;TMEM14C;ALDOA;TRAPPC1;PRDX6;MRPS36;MRPL34;IDH2;PSMB5;APOBEC2;GHITM;FIS1;MRPS7;LDHA;MRPS18B;TIMM13;GTF3C6;RNF5;FUNDC2;TSPO;CD59;EIF4EBP1;ERH;LAPTM4A;IFITM3;SSR3;MRPL14;ACTR1A;GPX1;CST3;ACAT1;AIMP2;BNIP3;DSP;DAD1;COPS5;APEX1;ATP1B1;MRPL16;MMADHC;LAMTOR1;URM1;GTF2A2;IAH1;TALDO1;BLVRB;HADH;MYH6;PTGES2;S100A4;TMED4;HINT2;LYRM2;ASB8;EMC4;CTSL;ARF3;PGLS;TMED1;RNASEH2C;IMP3;LSM8;COPS8;ANAPC15;CHPF;GRPEL1;SEPHS2;SRPRA;PSMB2;GLRX2;COQ10A;SHISA4;HTRA1;HMOX2;DCAF11;MPDU1;EEF1E1;MRPL37;MRPL18;SMTNL2;MRPL49;CHCHD7;AP5S1;RBM42;TUBA1B;GTPBP8;TINF2;GPX3;CNPPD1;CALCOCO2;TUBB4B;MCFD2;SNRPA1;ARHGAP1;MLX;ARMT1;CDK2AP2;FUCA2;ALG12;TMEM60;COPB1;NUDCD2;C1GALT1C1;NIF3L1;GALK1;SPTAN1;TMEM9B;DES;HNMT
1,prerank,upregulated_genes,-0.626482650378127,-2.1156200657895945,0.0,0.0,0.0,222/335,26.89%,KCNQ5;KCNH7;ARHGAP6;ADGRL3;EXT1;GPR39;DIAPH3;MID1;CUX2;PTCHD4;MDGA2;RORA;ROBO2;FAT3;BACH2;PLCE1;PWRN1;SKAP1;KLRD1;SPOCK1;ADAMTSL1;ANKS1B;BRIP1;P3H2;MED12L;PHF21B;FLRT2;PPP2R2B;THSD7A;COL12A1;BRCA2;CRAT37;TRPC3;ARSJ;TIAM1;PLS3-AS1;MAP2;HS3ST4;COLQ;CNKSR2;GPR173;GPR137C;HS3ST5;ALCAM;HMCN1;NRG1;KCND2;LINC00486;TXK;ATRNL1;ZNF730;STRADA;LEPR;DTL;ASPM;CIT;DLGAP1;ABCC4;TMEM236;LINC01500;KCNT2;ZNF385D;NRXN3;HMGA2;PRMT8;ADAMTS14;DNAH12;LINC01122;IQSEC3;MCF2L2;UNC13A;NETO2;NOL4;ZNF423;AMPH;SPATA6L;LINC01588;RECQL4;SYTL2;HELLS;ANKRD33B;ZPLD1;PTPRN2;CLDN4;TG;CENPA;ATP1B4;DNAH8;PREX2;SEZ6L;NKAIN3;CDH18;ARHGAP11A;MUC13;MFSD2B;LRP1B;CTNNA2;CHRNE;FSTL4;SLCO1C1;STAT4;CCDC60;SELPLG;TMEM132E;CCDC88C;TMEM72;PLPP4;PLAC1;CRB1;MSH4;KCNH5;PLD5;RGS20;ADGRB1;NDST4;PFKFB1;LINC00609;CACNA1A;LINC00578;LINC01478;CLSTN2;NRXN2;P2RY8;SNX31;MYO3B;LINC00937;DCC;C5AR1;LINC00877;NRK;ADAM18;PDZRN4;SLC45A2;GRIN2B;SLC39A12;NOX4;ADCY10;PRKCB;GSG1L;PAPPA;WNT9A;RHOH;NLRP7;UNC80;GRIA2;CPA6;UNC13C;RGS7;TNR;EYS;LINC00670;MTFR2;TTC29;ANKDD1B;NTRK2;PARD6G;MEGF10;PTPRO;FARP1;RYR1;PAQR6;GPC3;KSR2;SLC6A12;HRH4;GRIK4;PROM1;LRRN2;ERICH3;ZBBX;ZAR1L;GRIA4;MIR3681HG;DMC1;CNTN4;ATP2B2;SLC16A9;LINC01258;SHANK2;PLPPR5;LINC00536;NPFFR2;SLIT1;CELF4;GRM7;CA10;LINC00922;SPAM1;RELN;GRM3;PRRX2;AVIL;MROH2B;SNTB1;STK31;PLEKHH2;CLEC18B;RAB3C;HORMAD2;SH2B2;LRFN2;MIR4300HG;CCDC144NL;SLC30A8;PAX2;TNNT1;COL22A1;LINC01242;TRIM59;ADAM33;RIMBP2;DEF6;DAZL;CHD5;GALNT3;SLC8A3;FMN2;LINC00640;SLC43A2;SGCZ;NYAP2;RBFOX3
2,prerank,upregulated_genes,0.5158089675360108,1.4651473392256116,0.0010604453870625664,0.0006963788300835655,0.001,77/335,14.91%,KCNQ5;KCNH7;ARHGAP6;ADGRL3;EXT1;GPR39;FAT3;CUX2;MID1;PTCHD4;DIAPH3;COL12A1;SPOCK1;RORA;BACH2;ROBO2;ADAMTSL1;MDGA2;PWRN1;PLCE1;THSD7A;COLQ;SKAP1;KLRD1;PHF21B;CNKSR2;ANKS1B;NKAIN3;PLS3-AS1;ARSJ;MED12L;ABCC4;ALCAM;TMEM72;TRPC3;P3H2;PPP2R2B;GPR173;RELN;CRAT37;HS3ST5;ADAMTS14;HS3ST4;KCNMB4;STRADA;LEPR;GPR137C;HMCN1;FLRT2;SYTL2;HMGA2;TXK;KCND2;PFKFB1;PLAC1;SPATA6L;LINC01122;ZNF730;SLFN12L;PAQR6;AMPH;SLC45A2;STAT4;UNC80;KCNT2;BRIP1;PAX2;AVIL;LRFN2;MCF2L2;PRSS38;CAPN12;PAPPA;ANKRD33B;ITGA10;NOX4;TMEM236
2,prerank,p<0.05_genes,0.37125988643069674,1.0671405450428486,0.2925311203319502,0.3025766016713092,0.59,126/428,10.58%,FBXL7;KCNQ5;TTC28;SORBS2;SOX6;KIF13A;ARHGAP6;TENM4;ADAMTS6;TANC2;RAPGEF2;TSPAN5;SIPA1L1;MLLT3;REV3L;RANBP17;EXT1;SLC16A1-AS1;TSC22D2;DLEU2;ANTXR2;FAT3;BIRC6;TOM1L2;SH3RF2;MID1;DIAPH3;ZNF462;RBM5;COL12A1;HHAT;HECTD4;UBAC2;KIAA1958;RORA;PHLDB2;PACS1;CDR2;MYO5A;CHN1;BACH2;ASB3;ARHGEF11;ZNF518A;PDE3B;DTNB;PLCE1;TBC1D9;POGZ;SOS2;TPST1;SPIN1;GARNL3;NBEAL1;UBR2;FAM193B;APLF;FYN;BPTF;KLRD1;PHF21B;TCAIM;CNKSR2;ANKS1B;NKAIN3;PLS3-AS1;ZMYM4;ARSJ;MED12L;LINC00174;SH3BP5-AS1;DNAJC13;WDR59;DCAF5;DZIP3;PKD2;P3H2;PPP2R2B;HCG18;CAPN3;GPR173;SCAF11;ZNF10;CFAP58;RAB11FIP3;ZSWIM5;COL7A1;ADAMTS14;LENG8;KCNMB4;KLHL13;GABPB2;TJP1;MTMR3;USP40;LEPR;LIPE-AS1;SFPQ;GRB14;GSDMB;GPR137C;ZBTB43;WIPF1;UBE2H;APBA1;PRR4;GTPBP10;NBPF12;FLRT2;THSD1;TMEM71;HMGA2;KMT2A;TXK;GOLGA6L9;HEATR5A;MEF2C-AS1;GOLGA6L10;PFKFB1;TRAF3IP1;ATP9A;SOCS7;SPATA6L;INTS2;LINC01122;ZNF730
2,prerank,downregulated_genes,-0.6633941497441225,-2.3845488548433376,0.0,0.0,0.0,141/366,8.03%,GAPDH;RPLP0;RPL10;COX5A;PFN1;SLC25A4;PRDX5;NDUFB11;HINT1;ACTC1;TMSB10;MDH2;PSMB6;ALDOA;PEBP1;HSPB7;PRDX1;GPX1;PRDX6;SMDT1;PGAM2;KRT8;CKM;TRAPPC1;DDT;TUBB;CST3;FIS1;RNF5;MRPL34;LDHA;APRT;TUBA1B;IDH2;IFITM3;MIEN1;SSR3;TUBB4B;RABAC1;ARL2;GTF3C6;EIF4EBP1;VKORC1;TXNDC17;LAPTM4A;APOBEC2;CTSD;HSPA5;HCFC1R1;HSD17B10;CISD3;HINT2;PLP2;ACOT2;TUBB2A;SNHG8;MGST1;PLIN2;CHPF;GLRX2;TMED1;TSPO;CDK2AP2;CTSL;S100A4;PPP1R16A;TRIAP1;MRPL49;SEPHS2;IMP3;S100A11;RNASEH2C;MRPL11;G0S2;NUDT8;ANAPC15;ARF3;HMGB3;S100A10;SNAPC2;IFITM2;ZNF664;SCO2;IGFBP4;GPX3;DUSP23;EEF1E1;ZNF503;ARPC1B;SHISA4;FABP5;MTHFD2;DNAJB9;MYH6;GCHFR;GFER;ZNF576;SLC52A2;ARL4D;SCD;SMIM1;B4GAT1;SLC39A1;HMOX2;RASD1;SMIM15;SLC10A3;ARMT1;PIM3;SERPINF1;PPP1R14A;IGFBP6;CCND3;TINF2;TMEM60;SYS1;MIF4GD;CYB561D2;COQ10A;CALCOCO2;AP5S1;RAB5C;LINC01003;DCAF11;MLX;CNPY2;TESC;TMEM115;DDIT4;TWF2;PUSL1;C1GALT1C1;FLJ20021;ZNF703;CPTP;GALK1;CHAC2;YDJC;SNHG15;DUSP13;FBXO6
3,prerank,upregulated_genes,0.6529911629937262,1.4875324720583316,0.0,0.0,0.0,66/335,10.70%,BRCA2;DTL;BRIP1;HELLS;ZNF730;DIAPH3;DMC1;TIAM1;COL9A1;RECQL4;CIT;NETO2;MTFR2;GPR137C;TRPC3;PLD5;MIR4500HG;ATRNL1;PLCE1;ADAM33;MDGA2;FAT3;FARP1;MED12L;KCNT2;ADAMTSL1;ANKS1B;PWRN1;ASPM;PFKFB1;MID1;GRIN2B;PREX2;AMPH;HMGA2;TMEM236;KCNQ5;THSD7A;TWIST1;STAT4;SLC16A9;ADAMTS14;LINC00937;PHF21B;HS3ST5;CNKSR2;ARHGAP11A;NOX4;GPC3;CUX2;FLRT2;CARD11;ERICH3;ZNF423;EXT1;TMEM132E;SCG5;ARSJ;ARHGAP6;ATP1A4;KCND2;SYT6;SNTB1;GPR173;ZAR1L;SPOCK1
3,prerank,p<0.05_genes,0.506977661006278,1.157240019821444,0.082,0.16000000000000003,0.279,131/428,16.57%,ZNF730;DIAPH3;COL9A1;RECQL4;RANBP17;DLEU2;GPR137C;TUBA1B;PLD5;TUBA3E;ATRNL1;PLCE1;HINT1;IDH2;FAT3;PDE3B;PKD2;MED12L;LSM8;HADH;HNMT;KCNT2;ANKS1B;SIPA1L1;YPEL1;GLRB;EEF1E1;EIF4EBP1;CDR2;ASPM;PFKFB1;SLC16A1-AS1;MID1;SNRPA1;RNASEH2C;PHLDB2;TALDO1;GRIN2B;PREX2;AMPH;HMGA2;TANC2;KCNQ5;TMEM220;DDT;ZNF682;WIPF1;ADAMTS14;APEX1;ERH;PHF21B;CAMK2B;LINC00964;ZSWIM5;MRPL14;ACVR2B;CNKSR2;TPST1;GPC3;S1PR3;FLRT2;SSR3;ZNF423;CKM;CLK2;MID1IP1;EXT1;CHN1;CDK2AP2;GALK1;INTS2;ARSJ;ARHGAP6;FGF7;SELENBP1;ATP1A4;ARMT1;WTIP;BLVRB;SNTB1;GPR173;TSPAN5;CPOX;RAB11FIP3;FBXL7;ATP9A;SCAF11;LYRM2;REV3L;BACH2;DTNB;PGAM1;PSMB5;IAH1;MRPL49;GLRX2;KIAA1958;KMT2A;RNASEH1;LINC00640;WNT9A;CTNNA2;NOCT;SGSM2;C5AR1;PABPN1;SGCB;SRSF6;IGFBP6;SFPQ;TMEM14C;MRPL18;S100A4;SPDYA;FAM193B;PEBP1;MPDU1;LINC01122;SMDT1;THSD1;TMCC3;MRPL37;TRIM59;KLHL13;NDUFB11;FHAD1;ADAM18;BMI1;NUDCD2;PARD6G;MLX
3,prerank,downregulated_genes,0.49135300906447704,1.1224676381551564,0.185,0.168,0.398,92/366,16.11%,BLM;TUBB;RHBDL3;WDR62;NUDT8;CLCF1;TUBA1B;MTHFD2;CHAC2;TUBA3E;FABP5;CDCA2;HINT1;IDH2;PLP2;MGST1;EP300-AS1;RPLP0;EEF1E1;C1R;EIF4EBP1;CHDH;RNASEH2C;TMSB10;PFN1;VKORC1;ALG10;CCND3;ZNF576;RPL10;TMEM220;DDT;ZNF682;ARL2;AQP4;MANSC1;EDNRB;MRPL11;SLC26A1;LINC00964;DUSP23;CA14;ARPC1B;CISD3;S1PR3;SSR3;KRT8;CKM;MID1IP1;CDK2AP2;GALK1;FGF7;PPP1R3G;SELENBP1;ARMT1;MCTP2;DDTL;OPN4;CD14;PIGW;MIR210HG;MRPL49;GLRX2;LRP4-AS1;SYT13;PRIMA1;HOOK1;MDGA1;PUSL1;NOCT;HCFC1R1;ZNF468;INO80C;IGFBP6;CD248;GCHFR;PHACTR3;TYROBP;LAMB3;S100A4;APLN;IL17RD;FICD;SCD;PEBP1;LINC01134;SMDT1;YDJC;NDUFB11;WSCD2;HSD17B7;ZNF837
4,prerank,downregulated_genes,0.5563626333251329,1.048690017175189,0.298,0.934,0.618,78/366,10.43%,BIRC3;PERM1;NPTX2;PIM3;DUSP13;ZNF503;SNHG8;SEPHS2;GPX1;ZNF468;APOD;TRIAP1;DNAJC25;SCO2;BCL10;MRPL49;SLC39A1;SNAPC2;IFI27;GLRX2;TYROBP;PFN1;S100A11;ZNF576;SLC52A2;EXOC8;YDJC;IMP3;SNHG15;GFER;ZFP41;DNAJB9;ALG10;PSMB6;MTHFD2;RAB5C;NOCT;TMEM60;FICD;DDTL;SLC10A3;SLC31A2;EEF1E1;SMIM15;ALDOA;ZNF28;CPTP;MRPL34;ZNF526;MED18;TMEM115;TINF2;ZNF425;SYS1;ZNF664;CD14;ZNF830;FLJ20021;TUBB4B;RNF5;METTL18;LINC01134;CHPF;MIEN1;CTSL;PIGA;MRPL11;PRDX1;PIGW;S100A10;PARS2;CYB561D2;MLX;COA7;PRICKLE4;CDC42EP2;FGF7;TXNDC17
